,"interview_id,",word_idx,word,label
2240,MBY006024,35784,Astrada,I-PER
2241,MBY006024,35960,National,B-ORG
2242,MBY006024,35961,Library,I-ORG
2243,MBY006024,35962,of,I-ORG
2244,MBY006024,35963,Congress,I-ORG
2245,MBY006024,35997,Veronica,B-PER
2246,MBY006024,35998,Stark,I-PER
2247,MBY006024,36008,Astrada,I-PER
2248,MBY006024,36082,Stark,I-PER
2249,MBY006024,36269,Veronica,B-PER
2250,MBY006024,36270,Stark,I-PER
2251,MBY006024,36402,Latino,B-MISC
2252,MBY006024,36614,Mexican,B-MISC
2253,MBY006024,36615,American,I-MISC
2254,MBY006024,36625,South,B-MISC
2255,MBY006024,36626,American,I-MISC
2256,MBY006024,36804,Stovall,B-ORG
2257,MBY006024,36805,Middle,I-ORG
2258,MBY006024,37414,Christie,B-PER
2259,MBY006024,37513,Stovall,B-ORG
2260,MBY006024,37514,Middle,I-ORG
2261,MBY006024,37515,School,I-ORG
2262,MBY006024,37572,Astrada,I-PER
2263,MBY006024,37681,Stark,I-PER
2264,MBY006024,37976,Astrada,I-PER
2265,MBY006024,37979,Stark,I-PER
2266,MBY006030,0,Lucinda,B-PER
2267,MBY006030,1,Garces,I-PER
2268,MBY006030,9,Lucinda,B-PER
2269,MBY006030,10,Garces,I-PER
2270,MBY006030,113,Houston,B-LOC
2271,MBY006030,115,Texas,B-LOC
2272,MBY006030,126,J.,I-PER
2273,MBY006030,127,Garces,I-PER
2274,MBY006030,132,Mary,B-PER
2275,MBY006030,133,J.,I-PER
2276,MBY006030,134,Garces,I-PER
2277,MBY006030,250,Houston,B-LOC
2278,MBY006030,252,Texas,B-LOC
2279,MBY006030,309,Garces,I-PER
2280,MBY006030,334,Mexico,B-LOC
2281,MBY006030,336,Mary,B-PER
2282,MBY006030,337,J.,I-PER
2283,MBY006030,338,Garces,I-PER
2284,MBY006030,345,Mexico,B-LOC
2285,MBY006030,353,Pancho,B-MISC
2286,MBY006030,354,Villa,I-PER
2287,MBY006030,638,Garces,I-PER
2288,MBY006030,649,Mary,B-PER
2289,MBY006030,650,J.,I-PER
2290,MBY006030,651,Garces,I-PER
2291,MBY006030,1005,Garces,I-PER
2292,MBY006030,1021,Mary,B-PER
2293,MBY006030,1022,J.,I-PER
2294,MBY006030,1023,Garces,I-PER
2295,MBY006030,1030,Garces,I-PER
2296,MBY006030,1044,Mary,B-PER
2297,MBY006030,1045,J.,I-PER
2298,MBY006030,1046,Garces,I-PER
2299,MBY006030,1479,Becerra,B-ORG
2300,MBY006030,1596,Garces,I-PER
2301,MBY006030,1612,Becerra,B-PER
2302,MBY006030,1614,Mary,B-PER
2303,MBY006030,1615,J.,I-PER
2304,MBY006030,1616,Garces,I-PER
2305,MBY006030,1618,Becerra,B-PER
2306,MBY006030,1738,Garces,I-PER
2307,MBY006030,1748,Mary,B-PER
2308,MBY006030,1749,J.,I-PER
2309,MBY006030,1750,Garces,I-PER
2310,MBY006030,1757,Garces,I-PER
2311,MBY006030,1762,J.,I-PER
2312,MBY006030,1763,Garces,I-PER
2313,MBY006030,1952,Garces,I-PER
2314,MBY006030,1968,Mary,B-PER
2315,MBY006030,1969,J.,I-PER
2316,MBY006030,1970,Garces,I-PER
2317,MBY006030,2003,English,B-MISC
2318,MBY006030,2266,English,B-MISC
2319,MBY006030,2302,English,B-MISC
2320,MBY006030,2380,English,B-MISC
2321,MBY006030,2719,Mexican,B-MISC
2322,MBY006030,2877,Mexicans,B-MISC
2323,MBY006030,3151,Mexican,B-MISC
2324,MBY006030,3299,Spanish,B-MISC
2325,MBY006030,3300,Catholic,I-MISC
2326,MBY006030,3592,Garces,I-PER
2327,MBY006030,3610,Mary,B-PER
2328,MBY006030,3611,J.,I-PER
2329,MBY006030,3612,Garces,I-PER
2330,MBY006030,3617,Garces,I-PER
2331,MBY006030,3628,Mary,B-PER
2332,MBY006030,3629,J.,I-PER
2333,MBY006030,3630,Garces,I-PER
2334,MBY006030,4168,Garces,I-PER
2335,MBY006030,4177,Mimi,B-PER
2336,MBY006030,4183,Great,B-MISC
2337,MBY006030,4184,Depression,I-MISC
2338,MBY006030,4300,J.,I-PER
2339,MBY006030,4301,Garces,I-PER
2340,MBY006030,4377,Depression,B-MISC
2341,MBY006030,4657,English,B-MISC
2342,MBY006030,4967,Garces,I-PER
2343,MBY006030,4992,J.,I-PER
2344,MBY006030,4993,Garces,I-PER
2345,MBY006030,5383,Rosenberg,B-LOC
2346,MBY006030,5388,Mexican,B-MISC
2347,MBY006030,5499,Mexicans,B-MISC
2348,MBY006030,5665,Spanish,B-MISC
2349,MBY006030,5741,Mexican,B-MISC
2350,MBY006030,5755,Mexican,B-MISC
2351,MBY006030,5847,Lucinda,B-PER
2352,MBY006030,5848,Garces,I-PER
2353,MBY006030,5881,Mary,B-PER
2354,MBY006030,5882,J.,I-PER
2355,MBY006030,5883,Garces,I-PER
2356,MBY006030,6472,Houston,B-LOC
2357,MBY006030,6481,Houston,B-LOC
2358,MBY006030,6485,Galveston,B-LOC
2359,MBY006030,6488,San,B-LOC
2360,MBY006030,6489,Antonio,I-LOC
2361,MBY006030,6598,Mexico,B-LOC
2362,MBY006030,6738,Garces,I-PER
2363,MBY006030,6847,Mary,B-PER
2364,MBY006030,6848,J.,I-PER
2365,MBY006030,6849,Garces,I-PER
2366,MBY006030,6929,Woolworth,B-ORG
2367,MBY006030,7023,Battelstein,B-PER
2368,MBY006030,7024,'s,I-ORG
2369,MBY006030,7065,Macy,B-ORG
2370,MBY006030,7066,'s,I-ORG
2371,MBY006030,7410,Mary,B-PER
2372,MBY006030,7432,Boyden,B-LOC
2373,MBY006030,8042,Mexican,B-MISC
2374,MBY006030,8134,Garces,I-PER
2375,MBY006030,8152,J.,I-PER
2376,MBY006030,8153,Garces,I-PER
2377,MBY006030,8325,Garces,I-PER
2378,MBY006030,8345,Mary,B-PER
2379,MBY006030,8346,J.,I-PER
2380,MBY006030,8347,Garces,I-PER
2381,MBY006030,8720,Garces,I-PER
2382,MBY006030,8862,Mimi,B-PER
2383,MBY006030,8961,J.,I-PER
2384,MBY006030,8962,Garces,I-PER
2385,MBY006030,8964,Clark,B-PER
2386,MBY006030,8965,Gable,I-PER
2387,MBY006030,9075,Lucinda,B-PER
2388,MBY006030,9076,Garces,I-PER
2389,MBY006030,9078,Richard,B-PER
2390,MBY006030,9079,Gere,I-PER
2391,MBY006030,9084,J.,I-PER
2392,MBY006030,9085,Garces,I-PER
2393,MBY006030,9087,Richard,B-PER
2394,MBY006030,9088,Gere,I-PER
2395,MBY006030,9224,Lucinda,B-PER
2396,MBY006030,9225,Garces,I-PER
2397,MBY006030,9229,J.,I-PER
2398,MBY006030,9230,Garces,I-PER
2399,MBY006030,9236,Glen,B-PER
2400,MBY006030,9237,Miller,I-PER
2401,MBY006030,9344,Blondie,B-PER
2402,MBY006030,9432,Garces,I-PER
2403,MBY006030,9487,Blondie,B-MISC
2404,MBY006030,9724,Mary,B-PER
2405,MBY006030,9725,J.,I-PER
2406,MBY006030,9726,Garces,I-PER
2407,MBY006030,9728,Italy,B-LOC
2408,MBY006030,9884,Garces,I-PER
2409,MBY006030,10244,Adrian,B-PER
2410,MBY006030,10249,J.,I-PER
2411,MBY006030,10250,Garces,I-PER
2412,MBY006030,10252,Adrian,B-PER
2413,MBY006030,10498,Adrian,B-PER
2414,MBY006030,10693,Garces,I-PER
2415,MBY006030,10704,HSPVA,B-LOC
2416,MBY006030,10706,Mary,B-PER
2417,MBY006030,10707,J.,I-PER
2418,MBY006030,10708,Garces,I-PER
2419,MBY006030,10711,Garces,I-PER
2420,MBY006030,10718,Otis-Parson,B-ORG
2421,MBY006030,10719,School,I-ORG
2422,MBY006030,10720,of,I-ORG
2423,MBY006030,10721,Design,I-ORG
2424,MBY006030,10723,LA,B-LOC
2425,MBY006030,10725,Mary,B-PER
2426,MBY006030,10726,J.,I-PER
2427,MBY006030,10727,Garces,I-PER
2428,MBY006030,10730,Garces,I-PER
2429,MBY006030,10741,J.,I-PER
2430,MBY006030,10742,Garces,I-PER
2431,MBY006030,10966,Lucinda,B-PER
2432,MBY006030,10967,Garces,I-PER
2433,MBY006030,10971,J.,I-PER
2434,MBY006030,10972,Garces,I-PER
2435,MBY006030,11067,Dominican,B-LOC
2436,MBY006030,11068,Republic,I-LOC
2437,MBY006030,11195,Adrian,B-PER
2438,MBY006030,11292,Dominican,B-LOC
2439,MBY006030,11293,Republic,I-LOC
2440,MBY006030,11411,California,B-LOC
2441,MBY006030,11418,Garces,I-PER
2442,MBY006030,11425,John,B-PER
2443,MBY006030,11429,John,B-PER
2444,MBY006030,11433,Mary,B-PER
2445,MBY006030,11434,J.,I-PER
2446,MBY006030,11435,Garces,I-PER
2447,MBY006030,11439,John,B-PER
2448,MBY006030,11727,John,B-PER
2449,MBY006030,11931,Garces,I-PER
2450,MBY006030,11939,J.,I-PER
2451,MBY006030,11940,Garces,I-PER
2452,MBY006030,11942,Cindy,B-PER
2453,MBY006030,11999,Lucinda,B-PER
2454,MBY006030,12083,Cindy,B-PER
2455,MBY006030,12086,Cindy,B-PER
2456,MBY006030,12247,Garces,I-PER
2457,MBY006030,12283,Mimi,B-PER
2458,MBY006030,12285,Mary,B-PER
2459,MBY006030,12286,J.,I-PER
2460,MBY006030,12287,Garces,I-PER
2461,MBY006030,12289,Mimi,B-PER
2462,MBY006030,12319,Mimi,B-PER
2463,MBY006030,12322,Mimi,B-PER
2464,MBY006030,12525,Lucinda,B-PER
2465,MBY006030,12526,Garces,I-PER
2466,MBY006030,12535,Mimi,B-PER
2467,MBY006030,12537,Mary,B-PER
2468,MBY006030,12538,J.,I-PER
2469,MBY006030,12539,Garces,I-PER
2470,MBY006030,12610,Garces,I-PER
2471,MBY006030,12659,J.,I-PER
2472,MBY006030,12660,Garces,I-PER
2473,MBY006030,13078,Garces,I-PER
2474,MBY006030,13083,J.,I-PER
2475,MBY006030,13084,Garces,I-PER
2476,MBY006030,13087,Garces,I-PER
2477,MBY006030,13115,Mary,B-PER
2478,MBY006030,13116,J.,I-PER
2479,MBY006030,13117,Garces,I-PER
2480,MBY006030,13369,Bowman,B-PER
2481,MBY006030,14241,Mary,B-PER
2482,MBY006030,14992,Garces,I-PER
2483,MBY006030,15000,J.,I-PER
2484,MBY006030,15001,Garces,I-PER
2485,MBY006030,15261,Garces,I-PER
2486,MBY006030,15505,Adrian,B-PER
2487,MBY006030,15562,J.,I-PER
2488,MBY006030,15563,Garces,I-PER
2489,MBY006030,15568,Garces,I-PER
2490,MBY006030,15590,American.Mary,B-MISC
2491,MBY006030,15591,J.,I-PER
2492,MBY006030,15592,Garces,I-PER
2493,MBY006030,15774,American,B-MISC
2494,MBY006030,15799,Garces,I-PER
2495,MBY006030,15819,Mary,B-PER
2496,MBY006030,15820,J.,I-PER
2497,MBY006030,15821,Garces,I-PER
2498,MBY006030,15947,Lucinda,B-PER
2499,MBY006030,15948,Garces,I-PER
2500,MBY006030,16146,American,B-MISC
2501,MBY006030,16165,American,B-MISC
2502,MBY006030,16335,J.,I-PER
2503,MBY006030,16336,Garces,I-PER
2504,MBY006030,16418,American,B-MISC
2505,MBY006030,16582,Lucinda,B-PER
2506,MBY006030,16805,American,B-MISC
2507,MBY006030,17003,Americans,B-MISC
2508,MBY006030,17133,Garces,I-PER
2509,MBY006030,17482,J.,I-PER
2510,MBY006030,17483,Garces,I-PER
2511,MBY006030,17487,Cindy,B-PER
2512,MBY006030,17642,Caucasian,B-MISC
2513,MBY006030,17827,Caucasian,B-MISC
2514,MBY006030,17862,Mexican,B-MISC
2515,MBY006030,17873,Latino,B-MISC
2516,MBY006030,18083,Lucinda,B-PER
2517,MBY006030,18084,Garces,I-PER
2518,MBY006030,18089,J.,I-PER
2519,MBY006030,18090,Garces,I-PER
2520,MBY006030,18195,Lucina,B-PER
2521,MBY006030,18198,Lucinda,B-PER
2522,MBY006030,18199,Garces,I-PER
2523,MBY006030,18202,J.,I-PER
2524,MBY006030,18203,Garces,I-PER
2525,MBY006030,18252,Adrian,B-PER
2526,MBY006030,18364,PVA,B-ORG
2527,MBY006030,18599,Mexican,B-MISC
2528,MBY006030,18609,Mexican,B-MISC
2529,MBY006030,18682,Lucinda,B-PER
2530,MBY006030,18684,Mary,B-PER
2531,MBY006030,18688,Garces,I-PER
2532,MBY006030,18790,J.,I-PER
2533,MBY006030,18791,Garces,I-PER
2534,MBY006030,18794,Garces,I-PER
2535,MBY006030,18896,J.,I-PER
2536,MBY006030,18897,Garces,I-PER
2537,MBY006030,18902,Garces,I-PER
2538,MBY006030,18924,Garces,I-PER
2539,MBY006030,19089,American,B-MISC
2540,MBY006030,19170,Mary,B-PER
2541,MBY006030,19171,J.,I-PER
2542,MBY006030,19172,Garces,I-PER
2543,MBY006030,19183,Mexico,B-LOC
2544,MBY006030,19262,Mexican,B-MISC
2545,MBY006030,19708,Mexican,B-MISC
2546,MBY006030,19709,Catholic,I-MISC
2547,MBY006030,19762,Catholic,B-MISC
2548,MBY006030,19814,Canada,B-LOC
2549,MBY006030,19818,Mexican,B-MISC
2550,MBY006030,19819,Catholic,I-MISC
2551,MBY006030,19921,Mexican,B-MISC
2552,MBY006030,19922,Catholic,I-MISC
2553,MBY006030,19962,Mexican,B-MISC
2554,MBY006030,19975,Mexican,B-MISC
2555,MBY006030,20089,American,B-MISC
2556,MBY006030,20119,Mexican,B-MISC
2557,MBY006030,20162,American,B-MISC
2558,MBY006030,20171,Garces,I-PER
2559,MBY006030,20176,Mary,B-PER
2560,MBY006030,20177,J.,I-PER
2561,MBY006030,20178,Garces,I-PER
2562,MBY006030,20182,American,B-MISC
2563,MBY006030,20188,Mexican,B-MISC
2564,MBY006030,20195,Mexican,B-MISC
2565,MBY006030,20346,Garces,I-PER
2566,MBY006030,20351,J.,I-PER
2567,MBY006030,20352,Garces,I-PER
2568,MBY006030,20370,Mexican,B-MISC
2569,MBY006030,20505,American,B-MISC
2570,MBY006030,20518,American,B-MISC
2571,MBY006030,20586,Garces,I-PER
2572,MBY006030,20595,Fourth,B-MISC
2573,MBY006030,20596,of,I-MISC
2574,MBY006030,20597,July,I-MISC
2575,MBY006030,20600,Mary,B-PER
2576,MBY006030,20601,J.,I-PER
2577,MBY006030,20602,Garces,I-PER
2578,MBY006030,20695,Garces,I-PER
2579,MBY006030,20701,J.,I-PER
2580,MBY006030,20702,Garces,I-PER
2581,MBY006030,20991,American,B-MISC
2582,MBY006030,21039,American,B-MISC
2583,MBY006030,21168,Mexicans,B-MISC
2584,MBY006030,21372,Garces,I-PER
2585,MBY006030,21374,American,B-MISC
2586,MBY006030,21390,Asian,B-MISC
2587,MBY006030,21400,J.,I-PER
2588,MBY006030,21401,Garces,I-PER
2589,MBY006030,21700,Mexican,B-MISC
2590,MBY006030,21948,Joe,B-PER
2591,MBY006030,21984,Joe,B-PER
2592,MBY006030,22060,Joe,B-PER
2593,MBY006030,22229,Mexican,B-MISC
2594,MBY006030,22589,Mary,B-PER
2595,MBY006030,22590,J.,I-PER
2596,MBY006030,22591,Garces,I-PER
2597,MBY006030,22593,Jose,B-PER
2598,MBY006030,22594,Maria,I-PER
2599,MBY006030,22595,Brecerra,I-PER
2600,MBY006030,22601,Severa,B-PER
2601,MBY006030,22602,Galvan,I-PER
2602,MBY006030,22695,Indian,B-MISC
2603,MBY006030,22725,Spanish,B-MISC
2604,MBY006030,22753,Spanish,B-MISC
2605,MBY006030,22818,Garces,I-PER
2606,MBY006030,22975,Lucinda,B-PER
2607,MBY006030,22977,Mary,B-PER
2608,MBY006030,22980,Mary,B-PER
2609,MBY006030,22981,J.,I-PER
2610,MBY006030,22982,Garces,I-PER
2611,MBY006038,0,Jose,B-PER
2612,MBY006038,1,Luis,I-PER
2613,MBY006038,2,Gonzalez,I-PER
2614,MBY006038,7,Jose,B-PER
2615,MBY006038,8,Luis,I-PER
2616,MBY006038,9,Gonzalez,I-PER
2617,MBY006038,80,Houston,B-LOC
2618,MBY006038,82,Texas.Johnny,B-LOC
2619,MBY006038,83,Marino,I-PER
2620,MBY006038,88,Johnny,B-PER
2621,MBY006038,89,Marino,I-PER
2622,MBY006038,215,Houston,B-LOC
2623,MBY006038,217,Texas.Jose,B-LOC
2624,MBY006038,218,Luis,I-PER
2625,MBY006038,219,Gonzalez,I-PER
2626,MBY006038,221,Tío,B-PER
2627,MBY006038,323,Marino,I-PER
2628,MBY006038,326,Luis,I-PER
2629,MBY006038,327,Gonzalez,I-PER
2630,MBY006038,473,Johnny,B-PER
2631,MBY006038,474,Marino,I-PER
2632,MBY006038,484,West,B-LOC
2633,MBY006038,485,Texas,I-LOC
2634,MBY006038,487,Colorado,B-LOC
2635,MBY006038,488,City,I-LOC
2636,MBY006038,490,Texas,B-LOC
2637,MBY006038,602,Luis,I-PER
2638,MBY006038,603,Gonzalez,I-PER
2639,MBY006038,611,Colorado,B-LOC
2640,MBY006038,618,Houston,B-LOC
2641,MBY006038,622,Johnny,B-PER
2642,MBY006038,623,Marino,I-PER
2643,MBY006038,873,Crosby,B-LOC
2644,MBY006038,875,Texas,B-LOC
2645,MBY006038,918,Luis,I-PER
2646,MBY006038,919,Gonzalez,I-PER
2647,MBY006038,1056,United,B-LOC
2648,MBY006038,1057,States,I-LOC
2649,MBY006038,1059,Johnny,B-PER
2650,MBY006038,1060,Marino,I-PER
2651,MBY006038,1067,Chihuahua,B-LOC
2652,MBY006038,1069,Mexico,B-LOC
2653,MBY006038,1206,Francisco,B-PER
2654,MBY006038,1207,Villa,I-PER
2655,MBY006038,1214,Mexican,B-MISC
2656,MBY006038,1329,Texas,B-LOC
2657,MBY006038,1490,Southern,B-ORG
2658,MBY006038,1491,Pacific,I-ORG
2659,MBY006038,1492,Railroad.Jose,I-ORG
2660,MBY006038,1493,Luis,I-PER
2661,MBY006038,1494,Gonzalez,I-PER
2662,MBY006038,1504,Johnny,B-PER
2663,MBY006038,1505,Marino,I-PER
2664,MBY006038,1995,Houston,B-LOC
2665,MBY006038,2072,Luis,I-PER
2666,MBY006038,2073,Gonzalez,I-PER
2667,MBY006038,2080,Johnny,B-PER
2668,MBY006038,2081,Marino,I-PER
2669,MBY006038,2087,Spain,B-LOC
2670,MBY006038,2219,Valencia,B-LOC
2671,MBY006038,2221,Spain,B-LOC
2672,MBY006038,2250,Italian,B-MISC
2673,MBY006038,2265,Spain,B-LOC
2674,MBY006038,2366,Mexico,B-LOC
2675,MBY006038,2388,Texas.Jose,B-LOC
2676,MBY006038,2389,Luis,I-PER
2677,MBY006038,2390,Gonzalez,I-PER
2678,MBY006038,2565,Johnny,B-PER
2679,MBY006038,2566,Marino,I-PER
2680,MBY006038,2629,Emanuel,B-PER
2681,MBY006038,2633,Esther,B-PER
2682,MBY006038,2641,Santos,B-PER
2683,MBY006038,3128,Mexico,B-LOC
2684,MBY006038,3329,Luis,I-PER
2685,MBY006038,3330,Gonzalez,I-PER
2686,MBY006038,3333,Marino,I-PER
2687,MBY006038,3460,Jose,B-PER
2688,MBY006038,3461,Luis,I-PER
2689,MBY006038,3462,Gonzalez,I-PER
2690,MBY006038,3472,Marino,I-PER
2691,MBY006038,3854,Luis,I-PER
2692,MBY006038,3855,Gonzalez,I-PER
2693,MBY006038,3869,Army,B-ORG
2694,MBY006038,3873,Johnny,B-PER
2695,MBY006038,3874,Marino,I-PER
2696,MBY006038,3877,Luis,I-PER
2697,MBY006038,3878,Gonzalez,I-PER
2698,MBY006038,3893,Johnny,B-PER
2699,MBY006038,3894,Marino,I-PER
2700,MBY006038,3902,Luis,I-PER
2701,MBY006038,3903,Gonzalez,I-PER
2702,MBY006038,3910,Pearl,B-LOC
2703,MBY006038,3911,Harbor.Johnny,I-LOC
2704,MBY006038,3912,Marino,I-PER
2705,MBY006038,4256,Pearl,B-LOC
2706,MBY006038,4257,Harbor.Jose,I-LOC
2707,MBY006038,4258,Luis,I-PER
2708,MBY006038,4259,Gonzalez,I-PER
2709,MBY006038,4273,Marino,I-PER
2710,MBY006038,4445,Army,B-ORG
2711,MBY006038,4494,Luis,I-PER
2712,MBY006038,4495,Gonzalez,I-PER
2713,MBY006038,4499,Army,B-ORG
2714,MBY006038,4584,Johnny,B-PER
2715,MBY006038,4585,Marino,I-PER
2716,MBY006038,4611,Luis,I-PER
2717,MBY006038,4612,Gonzalez,I-PER
2718,MBY006038,4623,Germany,B-LOC
2719,MBY006038,4628,Marino,I-PER
2720,MBY006038,4631,Luis,I-PER
2721,MBY006038,4632,Gonzalez,I-PER
2722,MBY006038,4637,Marino,I-PER
2723,MBY006038,4639,Hitler,B-PER
2724,MBY006038,4646,Europe,B-LOC
2725,MBY006038,4662,United,B-LOC
2726,MBY006038,4663,States,I-LOC
2727,MBY006038,4676,Depression.Jose,B-MISC
2728,MBY006038,4677,Luis,I-PER
2729,MBY006038,4678,Gonzalez,I-PER
2730,MBY006038,4681,Depression,B-MISC
2731,MBY006038,4684,Marino,I-PER
2732,MBY006038,5108,Roosevelt,B-PER
2733,MBY006038,5230,Luis,I-PER
2734,MBY006038,5231,Gonzalez,I-PER
2735,MBY006038,5246,Marino,I-PER
2736,MBY006038,5526,English,B-MISC
2737,MBY006038,5555,Luis,I-PER
2738,MBY006038,5556,Gonzalez,I-PER
2739,MBY006038,5789,Johnny,B-PER
2740,MBY006038,5790,Marino,I-PER
2741,MBY006038,5958,Roosevelt,B-PER
2742,MBY006038,5972,Army,B-ORG
2743,MBY006038,5974,Navy,B-ORG
2744,MBY006038,5976,Air,B-ORG
2745,MBY006038,5977,Force,I-ORG
2746,MBY006038,6161,Luis,I-PER
2747,MBY006038,6162,Gonzalez,I-PER
2748,MBY006038,6171,Johnny,B-PER
2749,MBY006038,6172,Marino,I-PER
2750,MBY006038,6183,Texas,B-ORG
2751,MBY006038,6184,A,I-ORG
2752,MBY006038,6185,&,I-ORG
2753,MBY006038,6186,I,I-ORG
2754,MBY006038,6187,University,I-ORG
2755,MBY006038,6189,Kingsville,B-LOC
2756,MBY006038,6387,Houston,B-LOC
2757,MBY006038,6825,Jose,B-PER
2758,MBY006038,6826,Luis,I-PER
2759,MBY006038,6827,Gonzalez,I-PER
2760,MBY006038,6837,Marino,I-PER
2761,MBY006038,6849,Texas,B-LOC
2762,MBY006038,6854,Texas,B-LOC
2763,MBY006038,6856,San,B-LOC
2764,MBY006038,6857,Jacinto,I-LOC
2765,MBY006038,7173,Jose,B-PER
2766,MBY006038,7174,Luis,I-PER
2767,MBY006038,7175,Gonzalez,I-PER
2768,MBY006038,7182,Marino,I-PER
2769,MBY006038,7200,Luis,I-PER
2770,MBY006038,7201,Gonzalez,I-PER
2771,MBY006038,7214,Pearl,B-LOC
2772,MBY006038,7215,Harbor,I-LOC
2773,MBY006038,7219,Marino,I-PER
2774,MBY006038,7222,Luis,I-PER
2775,MBY006038,7223,Gonzalez,I-PER
2776,MBY006038,7227,Marino,I-PER
2777,MBY006038,7239,Luis,I-PER
2778,MBY006038,7240,Gonzalez,I-PER
2779,MBY006038,7666,Johnny,B-PER
2780,MBY006038,7667,Marino,I-PER
2781,MBY006038,7911,Luis,I-PER
2782,MBY006038,7912,Gonzalez,I-PER
2783,MBY006038,8076,Marino,I-PER
2784,MBY006038,8234,Wisconsin,B-LOC
2785,MBY006038,8243,Luis,I-PER
2786,MBY006038,8244,Gonzalez,I-PER
2787,MBY006038,8410,Johnny,B-PER
2788,MBY006038,8411,Marino,I-PER
2789,MBY006038,8414,Luis,I-PER
2790,MBY006038,8415,Gonzalez,I-PER
2791,MBY006038,8426,Johnny,B-PER
2792,MBY006038,8427,Marino,I-PER
2793,MBY006038,8430,Luis,I-PER
2794,MBY006038,8431,Gonzalez,I-PER
2795,MBY006038,8562,Johnny,B-PER
2796,MBY006038,8563,Marino,I-PER
2797,MBY006038,8566,Wisconsin,B-LOC
2798,MBY006038,8579,Luis,I-PER
2799,MBY006038,8580,Gonzalez,I-PER
2800,MBY006038,8588,Johnny,B-PER
2801,MBY006038,8589,Marino,I-PER
2802,MBY006038,8597,New,B-LOC
2803,MBY006038,8598,York,I-LOC
2804,MBY006038,8609,Atlantic,B-LOC
2805,MBY006038,8863,Ship,B-LOC
2806,MBY006038,8864,Channel,I-LOC
2807,MBY006038,9005,Jose,B-PER
2808,MBY006038,9006,Luis,I-PER
2809,MBY006038,9007,Gonzalez,I-PER
2810,MBY006038,9064,Marino,I-PER
2811,MBY006038,9074,Atlantic,B-LOC
2812,MBY006038,9077,German,B-MISC
2813,MBY006038,9078,U-boats,B-MISC
2814,MBY006038,9234,Luis,I-PER
2815,MBY006038,9235,Gonzalez,I-PER
2816,MBY006038,9242,Marino,I-PER
2817,MBY006038,9254,Jose,B-PER
2818,MBY006038,9255,Luis,I-PER
2819,MBY006038,9256,Gonzalez,I-PER
2820,MBY006038,9394,Marino,I-PER
2821,MBY006038,9399,Luis,I-PER
2822,MBY006038,9400,Gonzalez,I-PER
2823,MBY006038,9409,Marino,I-PER
2824,MBY006038,9423,Lord,B-PER
2825,MBY006038,9618,Belfast,B-LOC
2826,MBY006038,9620,Ireland,B-LOC
2827,MBY006038,9788,Europe,B-LOC
2828,MBY006038,9851,Normandy.Jose,B-LOC
2829,MBY006038,9852,Luis,I-PER
2830,MBY006038,9853,Gonzalez,I-PER
2831,MBY006038,9859,Normandy,B-LOC
2832,MBY006038,9990,Johnny,B-PER
2833,MBY006038,9991,Marino,I-PER
2834,MBY006038,9994,D-Day,B-MISC
2835,MBY006038,9998,Luis,I-PER
2836,MBY006038,9999,Gonzalez,I-PER
2837,MBY006038,10001,D-Day,B-MISC
2838,MBY006038,10007,D-Day.Johnny,B-MISC
2839,MBY006038,10008,Marino,I-PER
2840,MBY006038,10133,Normandy,B-LOC
2841,MBY006038,10137,Omaha,B-LOC
2842,MBY006038,10138,Beach.Jose,I-LOC
2843,MBY006038,10139,Luis,I-PER
2844,MBY006038,10140,Gonzalez,I-PER
2845,MBY006038,10142,Omaha,B-LOC
2846,MBY006038,10143,Beach.Johnny,I-LOC
2847,MBY006038,10144,Marino,I-PER
2848,MBY006038,10160,American,B-MISC
2849,MBY006038,10166,British,B-MISC
2850,MBY006038,10168,Canadian,B-MISC
2851,MBY006038,10363,D-Day,B-MISC
2852,MBY006038,10404,Luis,I-PER
2853,MBY006038,10405,Gonzalez,I-PER
2854,MBY006038,10434,Johnny,B-PER
2855,MBY006038,10435,Marino,I-PER
2856,MBY006038,10663,Fort,B-LOC
2857,MBY006038,10664,Sam,I-LOC
2858,MBY006038,10665,Houston,I-LOC
2859,MBY006038,10667,Fort,B-LOC
2860,MBY006038,10668,Hood,I-LOC
2861,MBY006038,10670,Fort,B-LOC
2862,MBY006038,10671,Sill,I-LOC
2863,MBY006038,10672,Oklahoma,I-LOC
2864,MBY006038,10769,Valley,B-LOC
2865,MBY006038,10773,Harlingen.Jose,B-LOC
2866,MBY006038,10774,Luis,I-PER
2867,MBY006038,10775,Gonzalez,I-PER
2868,MBY006038,10780,Valley.Johnny,B-LOC
2869,MBY006038,10781,Marino,I-PER
2870,MBY006038,10783,Edinburg,B-LOC
2871,MBY006038,10789,Luis,I-PER
2872,MBY006038,10790,Gonzalez,I-PER
2873,MBY006038,10796,Mexicano,B-MISC
2874,MBY006038,10804,Johnny,B-PER
2875,MBY006038,10805,Marino,I-PER
2876,MBY006038,10817,Texas.Jose,B-LOC
2877,MBY006038,10818,Luis,I-PER
2878,MBY006038,10819,Gonzalez,I-PER
2879,MBY006038,10822,Marino,I-PER
2880,MBY006038,10837,Mexico.Jose,B-LOC
2881,MBY006038,10838,Luis,I-PER
2882,MBY006038,10839,Gonzalez,I-PER
2883,MBY006038,10863,Chicanos,B-MISC
2884,MBY006038,11327,Latinos,B-MISC
2885,MBY006038,11329,Johnny,B-PER
